"id_inscripcion";"id_previa";"id_turno";"id_fechaExamen";"id_calificacion";"libro";"folio";"createdAt";"updatedAt"
932;1961;4;242;10;"21";"17";"2025-01-14 18:17:49";"2025-01-14 18:18:26"
933;1962;4;242;9;"21";"17";"2025-01-14 18:17:49";"2025-01-14 18:18:26"
934;1963;4;243;2;"21";"15";"2025-01-14 18:19:48";"2025-01-14 18:20:10"
935;1964;4;243;9;"21";"15";"2025-01-14 18:19:48";"2025-01-14 18:20:10"
936;1965;4;243;9;"21";"15";"2025-01-14 18:19:48";"2025-01-14 18:20:10"
937;1966;4;243;9;"21";"15";"2025-01-14 18:19:48";"2025-01-14 18:20:10"
938;1967;4;244;7;"21";"65";"2025-01-14 18:20:38";"2025-01-14 18:21:09"
939;1968;4;245;9;"21";"60";"2025-01-14 18:21:25";"2025-01-14 18:21:48"
940;1969;4;246;2;"21";"57";"2025-01-14 18:22:05";"2025-01-14 18:23:42"
941;1970;4;246;2;"21";"57";"2025-01-14 18:22:05";"2025-01-14 18:23:42"
942;1971;4;247;9;"21";"48";"2025-01-14 18:23:59";"2025-01-14 18:25:05"
943;1972;4;247;2;"21";"48";"2025-01-14 18:23:59";"2025-01-14 18:25:05"
944;1973;4;248;10;"21";"35";"2025-01-14 18:25:28";"2025-01-14 18:26:05"
945;1974;4;248;12;"21";"35";"2025-01-14 18:25:28";"2025-01-14 18:26:05"
946;1975;4;248;11;"21";"35";"2025-01-14 18:25:28";"2025-01-14 18:26:05"
947;1976;4;248;12;"21";"35";"2025-01-14 18:25:28";"2025-01-14 18:26:05"
948;1977;4;249;9;"21";"29";"2025-01-14 18:27:04";"2025-01-14 18:27:36"
949;1978;4;249;9;"21";"29";"2025-01-14 18:27:04";"2025-01-14 18:27:36"
950;1979;4;250;9;"21";"25";"2025-01-14 18:28:13";"2025-01-14 18:28:43"
951;1980;4;250;9;"21";"25";"2025-01-14 18:28:13";"2025-01-14 18:28:43"
952;1981;4;251;2;"21";"22";"2025-01-14 18:29:01";"2025-01-14 18:29:24"
953;1982;4;251;2;"21";"22";"2025-01-14 18:29:01";"2025-01-14 18:29:24"
954;1983;4;252;9;"21";"16";"2025-01-14 18:31:03";"2025-01-14 18:31:26"
955;1984;4;252;2;"21";"16";"2025-01-14 18:31:03";"2025-01-14 18:31:26"
956;1985;4;252;9;"21";"16";"2025-01-14 18:31:03";"2025-01-14 18:31:26"
957;1986;4;184;2;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
958;1987;4;184;2;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
959;1988;4;184;2;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
960;1989;4;184;9;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
961;1990;4;184;2;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
962;1991;4;184;9;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
963;1992;4;184;5;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
964;1993;4;184;3;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
965;1994;4;184;9;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
966;1995;4;184;2;"22";"65";"2025-01-15 13:17:07";"2025-01-15 13:18:56"
967;1996;4;184;6;"22";"65";"2025-01-15 13:17:48";"2025-01-15 13:18:56"
968;1997;4;253;2;"22";"61";"2025-01-15 13:19:57";"2025-01-15 13:21:17"
969;1998;4;253;2;"22";"61";"2025-01-15 13:19:57";"2025-01-15 13:21:17"
970;1999;4;253;2;"22";"61";"2025-01-15 13:19:57";"2025-01-15 13:21:17"
971;2000;4;253;9;"22";"61";"2025-01-15 13:19:58";"2025-01-15 13:21:17"
973;2002;4;253;2;"22";"61";"2025-01-15 13:19:58";"2025-01-15 13:21:17"
974;2003;4;253;5;"22";"61";"2025-01-15 13:19:58";"2025-01-15 13:21:17"
975;2004;4;253;5;"22";"61";"2025-01-15 13:19:58";"2025-01-15 13:21:17"
976;2005;4;253;2;"22";"61";"2025-01-15 13:19:58";"2025-01-15 13:21:17"
977;2006;4;254;2;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
978;2007;4;254;2;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
979;2008;4;254;9;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
980;2009;4;254;2;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
981;2010;4;254;9;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
982;2011;4;254;9;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
983;2012;4;254;9;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
984;2013;4;254;2;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
985;2014;4;254;9;"22";"51";"2025-01-15 13:22:15";"2025-01-15 13:23:02"
986;2015;4;255;2;"22";"48";"2025-01-15 13:23:50";"2025-01-15 13:24:32"
987;2016;4;255;2;"22";"48";"2025-01-15 13:23:50";"2025-01-15 13:24:32"
988;2017;4;255;9;"22";"48";"2025-01-15 13:23:50";"2025-01-15 13:24:32"
989;2018;4;255;2;"22";"48";"2025-01-15 13:23:50";"2025-01-15 13:24:32"
990;2019;4;255;9;"22";"48";"2025-01-15 13:23:50";"2025-01-15 13:24:32"
991;2020;4;255;2;"22";"48";"2025-01-15 13:23:50";"2025-01-15 13:24:32"
992;2021;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
993;2022;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
994;2023;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
995;2024;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
996;2025;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
997;2026;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
998;2027;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
999;2028;4;256;7;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1000;2029;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1001;2030;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1002;2031;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1003;2032;4;256;7;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1004;2033;4;256;7;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1005;2034;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1006;2035;4;256;7;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1007;2036;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1008;2037;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1009;2038;4;256;2;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1010;2039;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1011;2040;4;256;9;"22";"45";"2025-01-15 13:25:42";"2025-01-15 13:27:19"
1012;2041;4;181;2;"22";"41";"2025-01-15 13:28:56";"2025-01-15 13:29:29"
1013;2042;4;181;2;"22";"41";"2025-01-15 13:28:56";"2025-01-15 13:29:29"
1014;2043;4;181;9;"22";"41";"2025-01-15 13:28:56";"2025-01-15 13:29:29"
1015;2044;4;181;2;"22";"41";"2025-01-15 13:28:56";"2025-01-15 13:29:29"
1016;2045;4;181;11;"22";"41";"2025-01-15 13:28:56";"2025-01-15 13:29:29"
1017;2046;4;181;2;"22";"41";"2025-01-15 13:28:56";"2025-01-15 13:29:29"
1018;2047;4;257;2;"22";"27";"2025-01-15 13:30:07";"2025-01-15 13:31:03"
1019;2048;4;257;2;"22";"27";"2025-01-15 13:30:07";"2025-01-15 13:31:03"
1020;2049;4;257;6;"22";"27";"2025-01-15 13:30:07";"2025-01-15 13:31:03"
1021;2050;4;257;2;"22";"27";"2025-01-15 13:30:07";"2025-01-15 13:31:03"
1022;2051;4;257;9;"22";"27";"2025-01-15 13:30:07";"2025-01-15 13:31:03"
1024;2053;4;257;2;"22";"27";"2025-01-15 13:30:07";"2025-01-15 13:31:03"
1025;2054;4;187;2;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1026;2055;4;187;2;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1027;2056;4;187;3;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1028;2057;4;187;7;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1029;2058;4;187;5;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1030;2059;4;187;2;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1031;2060;4;187;5;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1032;2061;4;187;5;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1033;2062;4;187;6;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1034;2063;4;187;6;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1035;2064;4;187;2;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1036;2065;4;187;9;"22";"14";"2025-01-15 13:32:21";"2025-01-15 13:33:18"
1037;2066;4;258;2;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1038;2067;4;258;2;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1039;2068;4;258;7;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1040;2069;4;258;9;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1041;2070;4;258;7;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1042;2071;4;258;2;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1043;2072;4;258;7;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1044;2073;4;258;7;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1045;2074;4;258;2;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1046;2075;4;258;2;"22";"11";"2025-01-15 13:34:39";"2025-01-15 13:36:25"
1047;2076;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1048;2077;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1049;2078;4;259;6;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1050;2079;4;259;9;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1051;2080;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1052;2081;4;259;7;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1053;2082;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1054;2083;4;259;3;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1055;2084;4;259;3;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1056;2085;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1057;2086;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1058;2087;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1059;2088;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1060;2089;4;259;5;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1061;2090;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1062;2091;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1063;2092;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1064;2093;4;259;3;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1065;2094;4;259;9;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1066;2095;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1067;2096;4;259;9;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1068;2097;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1069;2098;4;259;9;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1070;2099;4;259;2;"22";"62";"2025-01-15 13:37:58";"2025-01-15 13:39:40"
1071;2100;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1072;2101;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1073;2102;4;260;3;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1074;2103;4;260;6;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1075;2104;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1076;2105;4;260;9;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1077;2106;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1078;2107;4;260;7;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1079;2108;4;260;4;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1080;2109;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1081;2110;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1082;2111;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1083;2112;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1084;2113;4;260;3;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1085;2114;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1086;2115;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1087;2116;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1088;2117;4;260;4;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1089;2118;4;260;6;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1090;2119;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1091;2120;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1092;2121;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1093;2122;4;260;2;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1094;2123;4;260;3;"22";"64";"2025-01-15 13:43:16";"2025-01-15 13:44:40"
1095;2124;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1096;2125;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1097;2126;4;261;6;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1098;2127;4;261;9;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1099;2128;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1100;2129;4;261;7;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1101;2130;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1102;2131;4;261;7;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1103;2132;4;261;9;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1104;2133;4;261;9;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1105;2134;4;261;7;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1106;2135;4;261;9;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1107;2136;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1108;2137;4;261;7;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1109;2138;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1110;2139;4;261;9;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1111;2140;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1112;2141;4;261;9;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1113;2142;4;261;2;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1114;2143;4;261;9;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1115;2144;4;261;7;"22";"52";"2025-01-15 13:53:00";"2025-01-15 13:54:51"
1116;2145;4;262;2;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1117;2146;4;262;2;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1118;2147;4;262;2;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1119;2148;4;262;2;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1120;2149;4;262;9;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1121;2150;4;262;2;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1122;2151;4;262;2;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1124;2153;4;262;9;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1125;2154;4;262;9;"22";"47";"2025-01-15 13:56:04";"2025-01-15 13:56:48"
1126;2155;4;263;2;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1127;2156;4;263;2;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1128;2157;4;263;3;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1129;2158;4;263;7;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1130;2159;4;263;2;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1131;2160;4;263;9;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1132;2161;4;263;2;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1133;2162;4;263;3;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1134;2163;4;263;9;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1135;2164;4;263;6;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1136;2165;4;263;3;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1137;2166;4;263;3;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1138;2167;4;263;2;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1139;2168;4;263;7;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1140;2169;4;263;3;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1141;2170;4;263;2;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1142;2171;4;263;9;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1144;2173;4;263;11;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1145;2174;4;263;2;"22";"44";"2025-01-15 13:58:57";"2025-01-15 14:02:45"
1146;112;4;264;2;"22";"44";"2025-01-15 14:00:47";"2025-02-18 13:05:24"
1147;115;4;264;2;"22";"44";"2025-01-15 14:01:10";"2025-02-18 13:05:24"
1148;2175;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1149;2176;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1150;2177;4;265;5;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1151;2178;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1152;2179;4;265;7;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1153;2180;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1154;2181;4;265;9;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1155;2182;4;265;7;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1156;2183;4;265;7;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1157;2184;4;265;7;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1158;2185;4;265;7;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1159;2186;4;265;7;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1160;2187;4;265;6;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1161;2188;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1162;2189;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1163;2190;4;265;9;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1164;2191;4;265;9;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1165;2192;4;265;6;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1166;2193;4;265;9;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1167;2194;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1168;2195;4;265;9;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1169;2196;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1170;2197;4;265;9;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1171;2198;4;265;2;"22";"43";"2025-01-15 14:06:42";"2025-01-15 14:08:38"
1172;2199;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1173;2200;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1174;2201;4;266;4;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1175;2202;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1176;2203;4;266;9;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1177;2204;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1178;2205;4;266;4;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1179;2206;4;266;9;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1180;2207;4;266;4;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1181;2208;4;266;9;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1182;2209;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1183;2210;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1184;2211;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1185;2212;4;266;9;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1186;2213;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1187;2214;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1188;2215;4;266;11;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1189;2216;4;266;2;"22";"25";"2025-01-15 14:09:48";"2025-01-15 14:12:12"
1190;2217;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1191;2218;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1192;2219;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1193;2220;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1194;2221;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1195;2222;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1196;2223;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1197;2224;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1198;2225;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1199;2226;4;267;9;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1200;2227;4;267;9;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1201;2228;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1202;2229;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1203;2230;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1204;2231;4;267;9;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1205;2232;4;267;9;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1206;2233;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1207;2234;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1208;2235;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1209;2236;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1210;2237;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1211;2238;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1212;2239;4;267;2;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1213;2240;4;267;9;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1214;2241;4;267;3;"22";"15";"2025-01-15 14:14:28";"2025-01-15 14:16:24"
1215;2242;4;268;2;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1216;2243;4;268;2;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1217;2244;4;268;9;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1218;2245;4;268;2;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1219;2246;4;268;2;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1220;2247;4;268;2;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1221;2248;4;268;9;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1222;2249;4;268;9;"22";"10";"2025-01-15 14:16:57";"2025-01-15 14:21:48"
1223;2250;4;269;2;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1224;2251;4;269;2;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1225;2252;4;269;4;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1226;2253;4;269;9;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1227;2254;4;269;2;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1228;2255;4;269;9;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1229;2256;4;269;4;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1230;2257;4;269;6;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1231;2258;4;269;4;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1232;2259;4;269;9;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
1234;2261;4;269;4;"22";"31";"2025-01-15 14:23:50";"2025-01-15 14:25:32"
